Orange
black
Blue
Gray
white
Red
black
Gray
Gray
white
Blue
black
white
white
Orange
Cyan
Gray
Gray
black
white
Red
Orange
Red
Blue
Gray
white
brown
Blue
Cyan
black
Red
Cyan
Gray
Orange
black
Red
Green
Red
Orange
Red
Red
Cyan
Blue
white
black
black
brown
black
Gray
black
white
white
white
white
Red
brown
Gray
Cyan
brown
Pink
black
white
white
Green
Gray
white
Blue
Blue
Gray
black
Red
Gray
Red
Gray
Gray
Blue
Gray
black
white
Blue
white
brown
Red
Gray
white
Yellow
Red
Blue
Blue
black
black
black
black
Gray
black
brown
Red
Red
white
black
white
white
white
black
black
Gray
Cyan
black
Gray
black
black
Cyan
Yellow
brown
white
brown
Red
black
Orange
brown
Gray
black
black
Cyan
Red
black
brown
white
white
black
Red
Gray
Blue
brown
Gray
Pink
Blue
Blue
Orange
black
Blue
Gray
Gray
black
Red
Orange
Gray
Gray
Blue
Green
Red
Gray
Orange
Blue
Blue
black
Gray
Gray
Gray
black
Blue
Green
white
Blue
white
white
black
Gray
Blue
Gray
Gray
black
Blue
Blue
white
brown
Blue
white
black
black
Orange
Red
Blue
Blue
black
Blue
Red
black
Blue
Gray
Red
Orange
brown
Cyan
Gray
white
black
Red
Blue
Red
black
black
black
Red
brown
Blue
black
Blue
black
Gray
black
Blue
Gray
black
Blue
black
white
black
black
black
black
black
Gray
black
Blue
brown
black
Blue
Gray
brown
Gray
black
Red
black
black
brown
black
Gray
white
black
Blue
brown
black
Gray
black
Blue
Gray
Red
brown
black
brown
Gray
black
black
black
black
brown
black
black
black
Red
black
black
Blue
black
Red
Gray
brown
white
Blue
Gray
black
brown
Gray
Gray
Blue
Blue
black
black
Red
black
black
Blue
black
Gray
black
Gray
black
brown
white
black
Gray
black
black
black
black
black
black
black
black
black
brown
Gray
black
Blue
Gray
Red
black
black
Green
Gray
black
Pink
black
black
black
black
black
white
black
black
black
brown
Gray
white
Gray
brown
black
Gray
brown
brown
Red
Red
black
brown
Gray
brown
black
black
black
white
Gray
black
Blue
Purple
Gray
black
brown
black
Blue
brown
black
Blue
Orange
Red
Gray
Blue
Gray
black
black
Blue
black
black
Gray
brown
black
Blue
Gray
Blue
black
Red
Blue
black
Gray
brown
black
white
Gray
Blue
brown
black
brown
black
Red
black
Gray
black
Blue
black
Gray
black
Gray
Blue
Gray
black
black
white
Gray
Cyan
black
brown
black
brown
black
Red
brown
black
black
black
black
brown
Blue
Gray
Blue
Red
Blue
Gray
black
black
Red
Red
black
black
Blue
black
brown
Gray
black
black
black
black
Blue
Gray
brown
black
Gray
Blue
black
